CourseID,UIN,Score
MUS395,16639,70
ART697,16640,75
CSCE214,16641,80
HIST389,16642,69
STAT493,16643,67
PHIL436,16644,82
ECE681,16645,51
MUS107,16646,99
HIST349,16647,72
CSCE230,16648,36
PHIL231,16649,74
ASTR484,16650,54
CSCE220,16651,76
ASTR694,16652,76
ECON298,16653,60
PSY427,16654,56
CHEM308,16655,66
HIST230,16656,64
STAT260,16657,52
HIST189,16658,42
MUS370,16659,53
CHEM193,16660,20
PSY689,16661,67
CSCE699,16662,2
PHYS521,16663,68
HIST451,16664,71
BIO129,16665,5
PHIL551,16666,36
STAT346,16667,44
BIO527,16668,60
STAT137,16669,41
CSCE458,16670,94
MUS412,16671,16
CSCE258,16672,93
ASTR253,16673,49
BIO154,16674,17
PHIL230,16675,32
ECON457,16676,65
ASTR418,16677,92
STAT556,16678,42
ECE370,16679,85
PHYS398,16680,15
ENG565,16681,72
PSY177,16682,38
ART560,16683,31
ECON108,16684,10
CSCE130,16685,96
ENG105,16686,91
ECON599,16687,22
STAT595,16688,58
HIST446,16689,24
STAT427,16690,14
MUS658,16691,54
ECON463,16692,3
PHYS570,16693,31
CHEM605,16694,99
ENG564,16695,86
ECON640,16696,1
MATH270,16697,40
ECON219,16698,70
ENG452,16699,57
PHIL265,16700,90
PSY117,16701,4
HIST413,16702,79
MATH507,16703,18
MUS623,16704,1
ECE372,16705,42
ECON281,16706,76
BIO599,16707,88
ECON551,16708,15
CSCE385,16709,33
ASTR172,16710,98
BIO566,16711,23
ART232,16712,93
CHEM176,16713,98
HIST293,16714,73
CSCE446,16715,84
CHEM662,16716,87
ECON171,16717,10
PSY108,16718,87
STAT369,16719,54
ART216,16720,37
PSY228,16721,81
STAT172,16722,19
ECE593,16723,77
HIST493,16724,83
PHYS595,16725,48
STAT281,16726,28
MUS238,16727,43
ECE161,16728,51
MATH544,16729,37
STAT685,16730,21
BIO598,16731,64
ECE408,16732,22
ECE102,16733,69
HIST545,16734,22
ENG602,16735,75
PSY389,16736,91
CHEM333,16737,20
ENG167,16738,20
ECON200,16739,100
CSCE305,16740,13
MUS347,16741,25
MATH691,16742,8
PHYS624,16743,52
CHEM512,16744,70
ECON284,16745,37
STAT147,16746,81
ASTR595,16747,60
PHIL116,16748,3
ENG590,16749,86
ENG557,16750,60
ENG616,16751,39
MUS629,16752,32
CHEM576,16753,72
MATH107,16754,89
ASTR378,16755,23
PHIL322,16756,8
ECON547,16757,67
PSY570,16758,44
MUS212,16759,14
ECON557,16760,8
MATH679,16761,86
STAT349,16762,86
ECE502,16763,10
MATH541,16764,46
ASTR552,16765,56
CSCE676,16766,23
ASTR493,16767,85
PHIL186,16768,93
CHEM477,16769,96
ART238,16770,74
PHIL279,16771,3
BIO620,16772,63
ASTR622,16773,39
MATH662,16774,1
MUS581,16775,85
PHIL409,16776,26
PHIL110,16777,57
ECE513,16778,87
ENG368,16779,36
STAT394,16780,58
PHYS635,16781,79
ECON497,16782,7
BIO268,16783,45
ECE220,16784,77
MUS201,16785,78
STAT476,16786,83
ECE468,16787,6
CSCE194,16788,89
STAT612,16789,37
BIO597,16790,61
PHIL150,16791,90
STAT466,16792,26
ENG520,16793,61
ASTR434,16794,63
PHYS361,16795,28
PSY663,16796,94
PSY395,16797,10
PHYS139,16798,6
CSCE636,16799,32
ECON647,16800,93
ENG697,16801,99
MATH660,16802,31
BIO657,16803,68
PHIL373,16804,45
CSCE260,16805,41
MUS485,16806,54
BIO214,16807,40
HIST258,16808,48
ART362,16809,64
BIO338,16810,17
ENG358,16811,42
ECON342,16812,9
PHIL481,16813,68
ASTR455,16814,64
ECE559,16815,15
HIST617,16816,70
MUS532,16817,22
ASTR538,16818,0
ENG168,16819,33
ASTR696,16820,46
PHIL515,16821,49
ECON228,16822,28
ASTR586,16823,90
ASTR211,16824,20
PSY695,16825,74
HIST104,16826,38
ECE466,16827,45
ART452,16828,70
PHIL290,16829,39
ECE371,16830,90
ASTR453,16831,45
STAT383,16832,3
MUS173,16833,22
CSCE645,16834,50
ECE694,16835,7
ENG395,16836,49
PSY603,16837,21
HIST557,16838,23
ECE504,16839,86
PSY611,16840,34
STAT460,16841,6
PHIL482,16842,16
PHIL167,16843,48
ECON430,16844,79
HIST601,16845,3
BIO207,16846,62
HIST185,16847,60
PHIL102,16848,17
PHYS463,16849,99
HIST345,16850,88
PHIL118,16851,38
STAT430,16852,87
CSCE486,16853,72
STAT664,16854,38
CHEM502,16855,82
CSCE307,16856,75
HIST348,16857,64
BIO368,16858,59
CHEM204,16859,57
ASTR489,16860,54
BIO367,16861,57
CSCE472,16862,95
CSCE430,16863,88
ENG175,16864,93
BIO542,16865,32
HIST458,16866,52
CHEM391,16867,6
ECE252,16868,67
ASTR178,16869,2
BIO624,16870,82
MATH574,16871,48
ENG553,16872,27
ART567,16873,83
ECE164,16874,5
ENG673,16875,98
ECE568,16876,13
ECE159,16877,73
PHIL432,16878,69
ECON140,16879,81
PHIL189,16880,74
BIO289,16881,6
ECON470,16882,56
BIO348,16883,13
CSCE269,16884,100
ECON675,16885,75
ECON192,16886,51
PHIL606,16887,37
MATH533,16888,88
PSY610,16889,3
ASTR678,16890,32
PHIL113,16891,26
HIST213,16892,57
PHIL141,16893,80
ASTR318,16894,44
CSCE482,16895,87
MATH491,16896,77
PSY491,16897,99
MATH164,16898,51
ART521,16899,39
ECE422,16900,62
ASTR500,16901,78
ART538,16902,97
ART418,16903,81
PHIL272,16904,88
PSY397,16905,33
ECE136,16906,77
BIO634,16907,35
ECE537,16908,81
PHYS548,16909,42
PHIL378,16910,15
ASTR266,16911,66
ECE229,16912,83
MUS576,16913,43
MATH127,16914,40
PSY225,16915,14
MUS149,16916,10
PHIL175,16917,80
CHEM579,16918,24
MUS551,16919,16
STAT651,16920,52
ENG532,16921,35
MATH310,16922,21
MATH527,16923,4
CSCE418,16924,4
ENG479,16925,47
ASTR256,16926,88
CHEM482,16927,91
STAT393,16928,88
ECE454,16929,62
ECE209,16930,22
STAT130,16931,7
PSY567,16932,62
PSY489,16933,58
HIST424,16934,65
ECE654,16935,100
ENG566,16936,61
BIO393,16937,14
ECE330,16938,51
MUS432,16939,42
BIO199,16940,7
PHYS389,16941,71
ECE697,16942,39
PHIL525,16943,81
PHYS300,16944,79
HIST596,16945,92
PHIL438,16946,22
PHYS257,16947,90
ECE307,16948,78
PSY485,16949,40
MATH653,16950,44
PSY231,16951,2
MATH470,16952,18
CSCE218,16953,49
ECE117,16954,63
ART663,16955,6
HIST521,16956,97
CHEM446,16957,72
PSY196,16958,59
PHYS194,16959,22
BIO461,16960,36
ECE611,16961,99
STAT608,16962,4
CHEM160,16963,89
MUS684,16964,66
HIST582,16965,24
ART454,16966,23
PHIL281,16967,30
ART120,16968,58
ECON244,16969,39
ECE656,16970,55
MATH345,16971,11
ECE308,16972,65
MATH591,16973,39
ASTR468,16974,86
ECE149,16975,97
ART140,16976,15
CSCE534,16977,2
ART566,16978,14
CHEM327,16979,40
MATH648,16980,2
CSCE247,16981,15
ART182,16982,37
BIO121,16983,25
PSY276,16984,39
CHEM282,16985,80
PHIL632,16986,15
HIST113,16987,68
MUS675,16988,7
CSCE182,16989,52
CHEM416,16990,6
ECON388,16991,79
CHEM386,16992,49
HIST253,16993,65
CHEM166,16994,21
MUS536,16995,8
ART590,16996,86
BIO604,16997,23
CSCE266,16998,71
PSY300,16999,12
BIO486,17000,10
PHYS144,17001,85
MUS321,17002,81
ASTR480,17003,56
ENG460,17004,64
HIST219,17005,8
HIST515,17006,4
ECE484,17007,43
CSCE474,17008,66
HIST670,17009,47
CSCE349,17010,11
ECE317,17011,31
CSCE377,17012,31
MUS203,17013,75
ART433,17014,44
PHIL347,17015,31
CSCE588,17016,52
ECE205,17017,12
ASTR631,17018,2
ASTR470,17019,85
STAT266,17020,53
ECON111,17021,94
ECE585,17022,92
MUS224,17023,82
ECE335,17024,2
PSY585,17025,83
PSY545,17026,19
BIO238,17027,56
ENG263,17028,43
MUS648,17029,77
CHEM395,17030,14
MATH489,17031,83
BIO340,17032,65
HIST500,17033,84
MATH498,17034,46
ASTR346,17035,16
MATH328,17036,27
PSY597,17037,23
CSCE283,17038,13
MUS286,17039,76
HIST672,17040,92
ECON518,17041,31
ASTR699,17042,35
ECON662,17043,85
STAT471,17044,51
ENG587,17045,0
MATH347,17046,37
STAT620,17047,35
ECON113,17048,65
ECON297,17049,14
ECE465,17050,24
BIO523,17051,25
ART249,17052,86
MUS471,17053,14
MUS482,17054,17
BIO549,17055,66
STAT406,17056,56
ART502,17057,70
ART268,17058,11
HIST620,17059,82
STAT453,17060,62
CSCE345,17061,14
ASTR208,17062,25
ENG323,17063,89
PSY308,17064,85
PHYS169,17065,23
PHYS100,17066,65
BIO115,17067,55
BIO197,17068,35
ART523,17069,92
STAT654,17070,64
MUS534,17071,30
ENG597,17072,29
ENG178,17073,45
ENG134,17074,42
ASTR495,17075,9
ECE680,17076,20
ECON450,17077,68
CSCE666,17078,75
BIO459,17079,55
PSY527,17080,37
MUS333,17081,48
CSCE484,17082,46
ECE617,17083,74
CSCE614,17084,37
PHYS560,17085,97
STAT674,17086,56
CSCE659,17087,99
PSY312,17088,5
ENG454,17089,32
BIO494,17090,51
HIST579,17091,95
STAT351,17092,98
PSY167,17093,3
PSY699,17094,98
HIST383,17095,81
MATH636,17096,24
ECON697,17097,74
CSCE335,17098,95
MATH246,17099,2
HIST129,17100,67
ECON553,17101,69
ECE497,17102,12
ECON469,17103,32
ENG672,17104,27
STAT243,17105,6
MATH194,17106,6
ART143,17107,42
ECON620,17108,37
MUS143,17109,19
PHYS356,17110,65
PHYS201,17111,19
MATH432,17112,64
PHYS321,17113,7
PHYS274,17114,42
HIST288,17115,22
PHYS235,17116,67
MATH588,17117,96
STAT592,17118,56
ENG445,17119,16
ASTR112,17120,80
MUS609,17121,85
ART443,17122,43
ART626,17123,2
HIST317,17124,82
HIST666,17125,19
MATH477,17126,36
MUS180,17127,97
PHYS423,17128,45
ART350,17129,27
CSCE316,17130,64
PHIL130,17131,33
PHIL170,17132,82
BIO269,17133,24
STAT446,17134,49
PSY375,17135,3
MUS244,17136,28
CSCE139,17137,88
CHEM129,17138,86
ART335,17139,37
CSCE354,17140,2
STAT227,17141,43
PHIL560,17142,33
STAT320,17143,25
CHEM189,17144,21
HIST366,17145,33
PHIL638,17146,52
MATH560,17147,43
PHIL320,17148,56
ENG696,17149,35
CSCE116,17150,69
PHIL226,17151,31
MUS386,17152,77
CSCE152,17153,69
MATH687,17154,81
CHEM310,17155,97
ECON601,17156,100
CHEM138,17157,92
PHYS403,17158,24
MATH654,17159,20
ASTR363,17160,40
PSY451,17161,87
ECON425,17162,42
MUS177,17163,9
ENG550,17164,70
PHIL605,17165,90
ASTR693,17166,38
MATH145,17167,30
ASTR111,17168,39
CSCE339,17169,21
ECE447,17170,47
BIO399,17171,75
ECE244,17172,17
ART508,17173,42
STAT540,17174,7
MATH108,17175,18
MATH190,17176,11
ECON584,17177,95
PSY633,17178,68
ASTR232,17179,17
MUS164,17180,71
ENG169,17181,55
CSCE117,17182,58
PHYS175,17183,54
MATH603,17184,85
BIO592,17185,70
STAT562,17186,65
PHIL391,17187,38
PHYS385,17188,77
CHEM492,17189,7
ART473,17190,37
PSY450,17191,80
MUS674,17192,1
HIST319,17193,62
HIST305,17194,85
PHIL683,17195,0
ENG494,17196,75
ECE242,17197,18
BIO678,17198,5
CHEM254,17199,21
PSY548,17200,63
ECE364,17201,80
ART420,17202,52
MUS161,17203,19
PHIL534,17204,41
STAT451,17205,46
ECE597,17206,67
ECE143,17207,17
PSY282,17208,57
CHEM121,17209,25
ART699,17210,83
ECE182,17211,92
PSY421,17212,3
ART498,17213,33
MATH119,17214,64
MUS354,17215,40
ECE338,17216,4
PHIL489,17217,83
ENG681,17218,39
STAT292,17219,11
ASTR580,17220,69
MATH467,17221,82
BIO628,17222,74
ECON351,17223,76
ASTR194,17224,97
ECON327,17225,15
ART405,17226,13
MATH435,17227,84
ECON378,17228,94
PHIL564,17229,66
ART689,17230,98
ENG594,17231,60
ENG515,17232,91
STAT464,17233,88
PHIL313,17234,38
ECE576,17235,5
ENG482,17236,60
PHIL631,17237,92
STAT146,17238,77
CHEM343,17239,35
MUS365,17240,93
CHEM484,17241,87
HIST547,17242,80
STAT267,17243,33
MUS392,17244,42
ART456,17245,15
MUS668,17246,28
CSCE131,17247,65
PHIL362,17248,0
PHIL267,17249,57
ECE589,17250,77
ENG642,17251,81
ECE212,17252,78
CSCE419,17253,68
MATH121,17254,90
ASTR404,17255,78
PSY424,17256,8
CSCE662,17257,21
PSY475,17258,93
STAT596,17259,85
MUS248,17260,4
MATH573,17261,18
MUS375,17262,87
CHEM365,17263,65
ASTR225,17264,4
CHEM592,17265,19
ART394,17266,53
STAT226,17267,89
MUS624,17268,85
ART685,17269,56
ASTR162,17270,44
ECE169,17271,56
ENG183,17272,71
PHYS341,17273,77
CSCE454,17274,44
HIST206,17275,12
PHIL393,17276,69
ART438,17277,51
MUS153,17278,90
PHYS591,17279,31
PHYS546,17280,6
ART620,17281,37
CSCE394,17282,69
MUS277,17283,50
ASTR448,17284,5
ASTR289,17285,97
ECON204,17286,26
CHEM516,17287,28
MUS123,17288,33
CSCE211,17289,49
HIST391,17290,43
HIST156,17291,77
ECON537,17292,24
ECON217,17293,83
PHYS565,17294,73
ECE192,17295,49
PHYS667,17296,41
MUS575,17297,62
MATH664,17298,71
PHYS558,17299,78
PHYS287,17300,43
MUS436,17301,62
ENG198,17302,14
CSCE168,17303,59
MUS108,17304,35
ART492,17305,72
CHEM699,17306,7
ENG626,17307,74
PHIL387,17308,63
ECON651,17309,98
ECON414,17310,73
CHEM405,17311,49
ECON696,17312,76
ART263,17313,23
ECON303,17314,75
ART426,17315,5
CSCE600,17316,84
PHIL153,17317,21
HIST338,17318,74
PHYS370,17319,89
MUS424,17320,8
PSY435,17321,92
PSY359,17322,69
ENG107,17323,31
HIST380,17324,69
ECON220,17325,84
HIST390,17326,94
ASTR246,17327,24
ECON119,17328,23
MUS437,17329,89
MATH300,17330,81
PHIL692,17331,85
ART494,17332,24
PSY515,17333,2
ART189,17334,22
PHIL555,17335,65
ASTR354,17336,9
PSY286,17337,24
CHEM568,17338,17
ECON301,17339,6
ASTR320,17340,88
PSY493,17341,90
MUS608,17342,98
CHEM156,17343,10
HIST273,17344,50
CHEM200,17345,87
STAT625,17346,39
ECON216,17347,30
CSCE118,17348,23
HIST386,17349,90
ECON406,17350,33
ECE375,17351,17
CHEM339,17352,87
ENG530,17353,100
PSY514,17354,66
ART608,17355,69
ASTR629,17356,10
PSY252,17357,75
ECON603,17358,75
PSY684,17359,52
ENG655,17360,82
ENG260,17361,17
CHEM511,17362,18
PHYS692,17363,64
ART264,17364,48
CHEM558,17365,16
STAT248,17366,93
HIST217,17367,10
ENG211,17368,72
HIST279,17369,56
CHEM617,17370,52
PSY349,17371,35
STAT382,17372,73
BIO589,17373,29
ENG463,17374,33
HIST364,17375,90
PHIL614,17376,84
PSY553,17377,8
ECE531,17378,34
CHEM493,17379,89
STAT316,17380,69
HIST420,17381,21
ENG613,17382,72
BIO179,17383,87
CHEM455,17384,97
CHEM205,17385,19
ENG542,17386,51
HIST565,17387,80
PSY568,17388,70
CSCE561,17389,14
CSCE329,17390,46
ECE533,17391,37
PHIL634,17392,31
MATH616,17393,38
BIO171,17394,46
ENG299,17395,13
ECON504,17396,37
STAT676,17397,94
MATH102,17398,49
HIST250,17399,44
MUS527,17400,33
ECE558,17401,11
PHYS233,17402,96
MATH132,17403,3
ECE578,17404,89
PHYS608,17405,60
ECE303,17406,56
ECE152,17407,59
MUS197,17408,18
ECON611,17409,30
ART507,17410,59
MATH543,17411,13
ECE321,17412,60
ECE131,17413,5
ECE520,17414,48
ENG369,17415,15
STAT669,17416,15
ECE211,17417,75
ECON105,17418,18
ART665,17419,88
PHYS253,17420,7
PHYS134,17421,68
MUS589,17422,81
CHEM620,17423,19
ECON657,17424,88
PHIL625,17425,97
BIO201,17426,55
ECON257,17427,77
ECE125,17428,37
PHYS458,17429,44
CHEM248,17430,100
ART148,17431,15
BIO631,17432,59
ART289,17433,84
PSY637,17434,25
CSCE696,17435,92
STAT458,17436,33
ECON353,17437,38
ECE357,17438,84
STAT221,17439,68
MATH421,17440,91
BIO140,17441,70
MUS118,17442,17
STAT624,17443,29
MUS266,17444,92
STAT601,17445,66
CHEM638,17446,27
PHYS545,17447,59
PHYS555,17448,27
PSY443,17449,57
HIST181,17450,77
BIO521,17451,29
ECE590,17452,44
ENG329,17453,83
PSY634,17454,4
PSY327,17455,33
ECON256,17456,33
ENG360,17457,74
ECE599,17458,6
PHYS299,17459,9
PHIL261,17460,27
ASTR186,17461,10
HIST426,17462,58
HIST174,17463,28
STAT635,17464,31
MUS234,17465,33
MUS360,17466,79
MUS499,17467,89
PSY665,17468,71
PSY676,17469,11
MUS351,17470,26
PHIL479,17471,4
MATH114,17472,47
PHIL237,17473,34
ECON261,17474,74
PHIL298,17475,38
HIST327,17476,26
STAT186,17477,42
ART312,17478,68
HIST132,17479,43
ASTR304,17480,48
MATH138,17481,52
MATH351,17482,61
HIST298,17483,3
PHYS549,17484,42
MUS457,17485,46
CHEM336,17486,25
MATH166,17487,74
MATH429,17488,99
PSY249,17489,48
ENG438,17490,68
ART284,17491,57
HIST517,17492,1
PSY575,17493,49
ECON454,17494,86
ART506,17495,65
ECE403,17496,27
ECE134,17497,96
HIST581,17498,56
MATH212,17499,68
MUS670,17500,35
MUS132,17501,3
ENG693,17502,15
HIST304,17503,37
STAT159,17504,71
ECON174,17505,51
PHIL419,17506,13
STAT219,17507,77
HIST101,17508,23
STAT694,17509,52
HIST246,17510,41
MUS642,17511,75
STAT644,17512,56
BIO205,17513,51
STAT678,17514,91
ECON545,17515,38
MUS481,17516,53
CHEM616,17517,30
PHYS412,17518,49
MATH465,17519,34
PHIL571,17520,25
MATH519,17521,81
CHEM517,17522,51
ASTR402,17523,8
MATH460,17524,63
ART637,17525,3
CHEM639,17526,98
ENG265,17527,78
ASTR577,17528,59
HIST295,17529,60
MUS599,17530,14
STAT561,17531,87
STAT500,17532,82
ECE629,17533,94
PHIL528,17534,4
CHEM537,17535,9
ART142,17536,39
ECON451,17537,1
PHIL468,17538,84
PHIL462,17539,80
MUS430,17540,98
MUS391,17541,70
ASTR214,17542,65
STAT283,17543,50
PSY151,17544,21
ECON240,17545,75
STAT462,17546,99
ASTR182,17547,50
ART660,17548,65
ENG152,17549,28
PHYS126,17550,9
ART557,17551,53
BIO493,17552,54
CSCE493,17553,97
PHIL207,17554,92
ENG145,17555,13
ASTR439,17556,66
CSCE618,17557,63
PHYS336,17558,31
ENG340,17559,55
MUS377,17560,21
ENG431,17561,16
ECE251,17562,68
STAT169,17563,48
PHIL178,17564,27
PHIL401,17565,98
CSCE488,17566,57
PHIL457,17567,34
ECON172,17568,58
MATH279,17569,57
ASTR616,17570,53
CHEM543,17571,48
STAT661,17572,24
CSCE453,17573,29
ENG149,17574,99
MUS362,17575,6
BIO533,17576,80
PHIL340,17577,39
MUS513,17578,94
MUS584,17579,24
ART472,17580,64
PSY251,17581,26
PHYS121,17582,86
PSY512,17583,90
MATH586,17584,78
CSCE212,17585,40
MATH471,17586,93
ENG150,17587,73
STAT251,17588,98
ART382,17589,89
MUS358,17590,43
ASTR353,17591,17
HIST173,17592,6
ECE204,17593,44
ART285,17594,29
CHEM242,17595,12
PHYS224,17596,84
MUS590,17597,62
CSCE303,17598,6
ECE424,17599,91
PSY612,17600,58
BIO555,17601,33
STAT314,17602,14
BIO488,17603,94
CHEM454,17604,71
BIO414,17605,32
PSY414,17606,18
HIST176,17607,12
STAT541,17608,86
ECE344,17609,62
CHEM441,17610,78
STAT299,17611,28
BIO251,17612,37
MATH381,17613,63
ECON212,17614,94
CSCE308,17615,11
HIST584,17616,42
ENG206,17617,57
BIO660,17618,96
HIST371,17619,89
HIST409,17620,95
BIO224,17621,93
BIO267,17622,69
PHYS586,17623,14
ECE595,17624,61
PHYS165,17625,29
MATH274,17626,64
HIST508,17627,68
ASTR156,17628,20
BIO384,17629,36
STAT341,17630,15
ENG318,17631,90
MUS501,17632,26
CHEM301,17633,68
PHYS388,17634,8
CHEM383,17635,73
BIO476,17636,55
PSY168,17637,71
ENG191,17638,78
STAT481,17639,4
MUS539,17640,67
HIST680,17641,64
ASTR491,17642,88
PHIL135,17643,85
ENG374,17644,44
ENG523,17645,16
HIST662,17646,75
ECON318,17647,60
HIST352,17648,12
BIO649,17649,72
ASTR119,17650,61
STAT607,17651,4
ECE478,17652,89
STAT522,17653,4
CHEM538,17654,39
ENG295,17655,92
ART574,17656,47
ART496,17657,94
HIST664,17658,26
MUS680,17659,18
ENG442,17660,6
CSCE463,17661,79
MATH378,17662,38
BIO402,17663,32
ECE638,17664,9
ASTR292,17665,82
ART422,17666,52
CSCE602,17667,53
ECE322,17668,91
ENG259,17669,37
ECE276,17670,90
ECON126,17671,66
STAT412,17672,50
ECE278,17673,24
ECON311,17674,78
PHIL670,17675,47
MUS146,17676,59
ART151,17677,80
BIO315,17678,9
MATH565,17679,66
CHEM179,17680,62
ENG641,17681,59
ECE517,17682,23
ASTR520,17683,78
ECE250,17684,27
STAT185,17685,95
PHYS693,17686,59
ECE241,17687,46
PSY255,17688,95
PSY240,17689,27
PHYS461,17690,17
MUS227,17691,42
PSY651,17692,93
PHIL474,17693,43
PHIL194,17694,63
PSY207,17695,26
MUS101,17696,7
STAT656,17697,32
CSCE263,17698,11
ECON189,17699,12
BIO548,17700,91
ASTR669,17701,22
ASTR389,17702,85
ECON345,17703,98
MUS467,17704,90
ASTR284,17705,58
PHYS284,17706,25
PHIL687,17707,41
PHYS338,17708,63
PHIL558,17709,65
CSCE429,17710,8
PHYS351,17711,30
MUS415,17712,51
BIO458,17713,50
HIST607,17714,51
ENG153,17715,84
CSCE433,17716,40
ENG166,17717,54
CHEM326,17718,59
MUS426,17719,86
ART183,17720,7
ECE128,17721,9
PHYS117,17722,53
MUS545,17723,35
PSY656,17724,89
ENG208,17725,62
ASTR617,17726,26
HIST506,17727,87
CHEM304,17728,5
ENG400,17729,64
PHIL394,17730,74
HIST529,17731,8
PHIL181,17732,78
MATH326,17733,0
STAT276,17734,42
ECE477,17735,83
MATH330,17736,97
CHEM661,17737,63
STAT215,17738,37
ECON379,17739,51
ENG526,17740,24
ART519,17741,88
MUS595,17742,26
ECON236,17743,37
MATH313,17744,24
MATH125,17745,54
PSY602,17746,30
HIST654,17747,21
PHYS501,17748,37
ASTR458,17749,29
ENG155,17750,16
ENG195,17751,2
MATH447,17752,41
ASTR612,17753,18
ASTR294,17754,31
ASTR450,17755,66
ENG331,17756,71
HIST197,17757,73
ECON346,17758,71
MATH352,17759,13
ART656,17760,61
ECE197,17761,16
ECON507,17762,7
CHEM608,17763,60
CSCE573,17764,40
ASTR381,17765,18
BIO250,17766,94
ECON456,17767,28
PHYS162,17768,38
BIO654,17769,79
ASTR415,17770,52
MATH482,17771,48
MUS546,17772,23
PHYS527,17773,38
PSY185,17774,83
CHEM494,17775,26
BIO308,17776,94
CSCE667,17777,63
ASTR107,17778,41
ASTR153,17779,84
CHEM663,17780,89
PSY246,17781,55
CSCE606,17782,88
CSCE343,17783,14
MUS141,17784,4
PHYS634,17785,33
ASTR272,17786,62
ENG217,17787,17
BIO513,17788,4
PHIL425,17789,27
PHYS577,17790,76
CSCE383,17791,95
HIST401,17792,92
PSY191,17793,93
CSCE525,17794,55
PHYS129,17795,7
BIO438,17796,28
PSY578,17797,17
ECE336,17798,85
ART532,17799,75
PSY322,17800,9
HIST222,17801,13
PSY133,17802,74
HIST623,17803,67
ECON422,17804,74
ECE214,17805,91
MATH426,17806,6
ENG210,17807,91
MUS269,17808,90
MUS478,17809,44
CSCE159,17810,92
ECE145,17811,31
ASTR685,17812,50
ECON347,17813,44
BIO528,17814,47
HIST311,17815,56
PHIL305,17816,32
ECON525,17817,2
ASTR419,17818,56
ART388,17819,88
PHYS685,17820,73
ECE637,17821,71
CSCE235,17822,8
PHYS282,17823,82
STAT469,17824,23
ECE240,17825,100
MUS567,17826,11
PHIL368,17827,68
MUS431,17828,24
ECE523,17829,73
PHYS148,17830,5
ECON213,17831,53
STAT523,17832,43
ENG160,17833,40
HIST229,17834,38
MUS200,17835,61
CSCE448,17836,53
BIO568,17837,55
ASTR472,17838,49
BIO358,17839,100
ART355,17840,22
PHIL643,17841,18
ECE181,17842,2
MATH397,17843,0
BIO173,17844,88
ENG188,17845,60
ENG272,17846,85
ECON538,17847,87
